cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_pdf_parse,has_pmc_xml_parse,full_text_file,url
y0wf456f,47e5a99b14df794d9c33c1b1e8ff258d3f89a1d2,PMC,"PRED(BALB/c): a system for the prediction of peptide binding to H2(d) molecules, a haplotype of the BALB/c mouse",10.1093/nar/gki479,PMC1160239,15980450,no-cc,"PRED(BALB/c) is a computational system that predicts peptides binding to the major histocompatibility complex-2 (H2(d)) of the BALB/c mouse, an important laboratory model organism. The predictions include the complete set of H2(d) class I (H2-K(d), H2-L(d) and H2-D(d)) and class II (I-E(d) and I-A(d)) molecules. The prediction system utilizes quantitative matrices, which were rigorously validated using experimentally determined binders and non-binders and also by in vivo studies using viral proteins. The prediction performance of PRED(BALB/c) is of very high accuracy. To our knowledge, this is the first online server for the prediction of peptides binding to a complete set of major histocompatibility complex molecules in a model organism (H2(d) haplotype). PRED(BALB/c) is available at .",2005-07-01,"Zhang, Guang Lan; Srinivasan, Kellathur N.; Veeramani, Anitha; August, J. Thomas; Brusic, Vladimir",Nucleic Acids Res,,,True,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1160239/
x8zdlml2,96650e6fa280653c83e6f9b1ba1e5217f45e4799,PMC,GENSTYLE: exploration and analysis of DNA sequences with genomic signature,10.1093/nar/gki489,PMC1160249,15980524,no-cc,"GENSTYLE () is a workspace designed for the characterization and classification of nucleotide sequences. Based on the genomic signature paradigm, GENSTYLE focuses on oligonucleotide frequencies in DNA sequences. Users can select sequences of interest in the GENSTYLE companion database, where the whole set of GenBank sequences is grouped per species, or upload their own sequences to work with. Tools for the exploration and analysis of signatures allow (i) identification of the origin of DNA segments (detection of rare species or species for which technical problems prevent fast characterization, such as micro-organisms with slow growth), (ii) analysis of the homogeneity of a genome and isolation of areas with novel functionality (horizontal transfers for example) â and (iii) molecular phylogeny and taxonomy.",2005-07-01,"Fertil, Bernard; Massin, Matthieu; Lespinats, Sylvain; Devic, Caroline; Dumee, Philippe; Giron, Alain",Nucleic Acids Res,,,True,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1160249/
e1iaiwc6,eddc547cbba693715e4fd55e6a946e8ec7d96bc2,PMC,A Severe Acute Respiratory Syndrome extranet: supporting local communication and information dissemination,10.1186/1472-6947-5-17,PMC1166558,15967040,cc-by,"BACKGROUND: The objective of this study was to explore the use and perceptions of a local Severe Acute Respiratory Syndrome (SARS) Extranet and its potential to support future information and communication applications. The SARS Extranet was a single, managed electronic and limited access system to manage local, provincial and other SARS control information. METHODS: During July, 2003, a web-based and paper-based survey was conducted with 53 SARS Steering Committee members in Hamilton. It assessed the use and perceptions of the Extranet that had been built to support the committee during the SARS outbreak. Before distribution, the survey was user-tested based on a think-aloud protocol, and revisions were made. Quantitative and qualitative questions were asked related to frequency of use of the Extranet, perceived overall usefulness of the resource, rationale for use, potential barriers, strengths and limitations, and potential future uses of the Extranet. RESULTS: The response rate was 69.4% (n = 34). Of all respondents, 30 (88.2%) reported that they had visited the site, and rated it highly overall (mean = 4.0; 1 = low to 5 = high). However, the site was rated 3.4 compared with other communications strategies used during the outbreak. Almost half of all respondents (44.1%) visited the site at least once every few days. The two most common reasons the 30 respondents visited the Extranet were to access SARS Steering Committee minutes (63.3%) and to access Hamilton medical advisories (53.3%). The most commonly cited potential future uses for the Extranet were the sending of private emails to public health experts (63.3%), and surveillance (63.3%). No one encountered personal barriers in his or her use of the site, but several mentioned that time and duplication of email information were challenges. CONCLUSION: Despite higher rankings of various communication strategies during the SARS outbreak, such as email, meetings, teleconferences, and other web sites, users generally perceived a local Extranet as a useful support for the dissemination of local information during public health emergencies.",2005-06-20,"Valaitis, Ruta K; Akhtar-Danesh, Noori; Kealey, Cathy M; Brunetti, Glenn M; Thomas, Helen",BMC Med Inform Decis Mak,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1166558/
fooovon8,c35675e5426c3a70835a0ce56c2921b4416f8686,PMC,Engendering enthusiasm for sustainable disaster critical care response: why this is of consequence to critical care professionals?,10.1186/cc3048,PMC1175928,15774058,no-cc,"Disaster medical response has historically focused on the pre-hospital and initial treatment needs of casualties. In particular, the critical care component of many disaster response plans is incomplete. Equally important, routinely available critical care resources are almost always insufficient to respond to disasters that generate anything beyond a 'modest' casualty stream. Large-scale monetary funding to effectively remedy these shortfalls is unavailable. Education, training, and improved planning are our most effective initial steps. We suggest several areas for further development, including dual usage of resources that may specifically augment critical care disaster medical capabilities over time.",2005-01-27,"Dara, Saqib I; Ashton, Rendell W; Farmer, J Christopher",Crit Care,,,True,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1175928/
pyam9yn3,363d8e5ae1bb4bc246692ca6ef794b559b046b54,PMC,Biochip sensors for the rapid and sensitive detection of viral disease,10.1186/gb-2005-6-6-112,PMC1175961,15960809,no-cc,Recent advances in DNA and protein microarray methodology and the emerging technology of cell-based sensors have massively increased the speed and sensitivity with which we can detect viral infections. The advantages of the multi-parameter microarray technologies could be combined with the speed and sensitivity of cell-based systems to give 'cell-omic' sensors.,2005-05-26,"Livingston, Andrew D; Campbell, Colin J; Wagner, Edward K; Ghazal, Peter",Genome Biol,,,True,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1175961/
zc491h8v,6d7084462a7462edc93ce2d350bf6dd08c232ef4,PMC,Peptide inhibitors of dengue virus and West Nile virus infectivity,10.1186/1743-422x-2-49,PMC1177995,15927084,cc-by,"Viral fusion proteins mediate cell entry by undergoing a series of conformational changes that result in virion-target cell membrane fusion. Class I viral fusion proteins, such as those encoded by influenza virus and human immunodeficiency virus (HIV), contain two prominent alpha helices. Peptides that mimic portions of these alpha helices inhibit structural rearrangements of the fusion proteins and prevent viral infection. The envelope glycoprotein (E) of flaviviruses, such as West Nile virus (WNV) and dengue virus (DENV), are class II viral fusion proteins comprised predominantly of beta sheets. We used a physio-chemical algorithm, the Wimley-White interfacial hydrophobicity scale (WWIHS) [1] in combination with known structural data to identify potential peptide inhibitors of WNV and DENV infectivity that target the viral E protein. Viral inhibition assays confirm that several of these peptides specifically interfere with target virus entry with 50% inhibitory concentration (IC50) in the 10 Î¼M range. Inhibitory peptides similar in sequence to domains with a significant WWIHS scores, including domain II (IIb), and the stem domain, were detected. DN59, a peptide corresponding to the stem domain of DENV, inhibited infection by DENV (>99% inhibition of plaque formation at a concentrations of <25 Î¼M) and cross-inhibition of WNV fusion/infectivity (>99% inhibition at <25 Î¼M) was also demonstrated with DN59. However, a potent WNV inhibitory peptide, WN83, which corresponds to WNV E domain IIb, did not inhibit infectivity by DENV. Additional results suggest that these inhibitory peptides are noncytotoxic and act in a sequence specific manner. The inhibitory peptides identified here can serve as lead compounds for the development of peptide drugs for flavivirus infection.",2005-06-01,"Hrobowski, Yancey M; Garry, Robert F; Michael, Scott F",Virol J,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1177995/
ff7dg890,04603867552ffafcaeff68fe8bf7f190ebb08a78,PMC,Appropriate Models for the Management of Infectious Diseases,10.1371/journal.pmed.0020174,PMC1181873,16013892,cc-by,"BACKGROUND: Mathematical models have become invaluable management tools for epidemiologists, both shedding light on the mechanisms underlying observed dynamics as well as making quantitative predictions on the effectiveness of different control measures. Here, we explain how substantial biases are introduced by two important, yet largely ignored, assumptions at the core of the vast majority of such models. METHODS AND FINDINGS: First, we use analytical methods to show that (i) ignoring the latent period or (ii) making the common assumption of exponentially distributed latent and infectious periods (when including the latent period) always results in underestimating the basic reproductive ratio of an infection from outbreak data. We then proceed to illustrate these points by fitting epidemic models to data from an influenza outbreak. Finally, we document how such unrealistic a priori assumptions concerning model structure give rise to systematically overoptimistic predictions on the outcome of potential management options. CONCLUSION: This work aims to highlight that, when developing models for public health use, we need to pay careful attention to the intrinsic assumptions embedded within classical frameworks.",2005-07-26,"Wearing, Helen J; Rohani, Pejman; Keeling, Matt J",PLoS Med,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1181873/
7ots8npg,308a157fe5e9a630ded41e9d708dd50df3b6149b,PMC,An atypical RNA pseudoknot stimulator and an upstream attenuation signal for â1 ribosomal frameshifting of SARS coronavirus,10.1093/nar/gki731,PMC1182165,16055920,no-cc,"The â1 ribosomal frameshifting requires the existence of an in cis RNA slippery sequence and is promoted by a downstream stimulator RNA. An atypical RNA pseudoknot with an extra stem formed by complementary sequences within loop 2 of an H-type pseudoknot is characterized in the severe acute respiratory syndrome coronavirus (SARS CoV) genome. This pseudoknot can serve as an efficient stimulator for â1 frameshifting in vitro. Mutational analysis of the extra stem suggests frameshift efficiency can be modulated via manipulation of the secondary structure within the loop 2 of an infectious bronchitis virus-type pseudoknot. More importantly, an upstream RNA sequence separated by a linker 5â² to the slippery site is also identified to be capable of modulating the â1 frameshift efficiency. RNA sequence containing this attenuation element can downregulate â1 frameshifting promoted by an atypical pseudoknot of SARS CoV and two other pseudoknot stimulators. Furthermore, frameshift efficiency can be reduced to half in the presence of the attenuation signal in vivo. Therefore, this in cis RNA attenuator represents a novel negative determinant of general importance for the regulation of â1 frameshift efficiency, and is thus a potential antiviral target.",2005-07-29,"Su, Mei-Chi; Chang, Chung-Te; Chu, Chiu-Hui; Tsai, Ching-Hsiu; Chang, Kung-Yao",Nucleic Acids Res,,,True,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1182165/
whoydkd5,dd74c8f2961dc716ec9d0c412206c88e0cb9b314,PMC,Information theory-based algorithm for in silico prediction of PCR products with whole genomic sequences as templates,10.1186/1471-2105-6-190,PMC1183192,16042814,cc-by,"BACKGROUND: A new algorithm for assessing similarity between primer and template has been developed based on the hypothesis that annealing of primer to template is an information transfer process. RESULTS: Primer sequence is converted to a vector of the full potential hydrogen numbers (3 for G or C, 2 for A or T), while template sequence is converted to a vector of the actual hydrogen bond numbers formed after primer annealing. The former is considered as source information and the latter destination information. An information coefficient is calculated as a measure for fidelity of this information transfer process and thus a measure of similarity between primer and potential annealing site on template. CONCLUSION: Successful prediction of PCR products from whole genomic sequences with a computer program based on the algorithm demonstrated the potential of this new algorithm in areas like in silico PCR and gene finding.",2005-07-26,"Cao, Youfang; Wang, Lianjie; Xu, Kexue; Kou, Chunhai; Zhang, Yulei; Wei, Guifang; He, Junjian; Wang, Yunfang; Zhao, Liping",BMC Bioinformatics,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1183192/
covwyddp,a2fedab38bf51ed90c37c61d4f84838c56e5f18a,PMC,Genetic lesions within the 3a gene of SARS-CoV,10.1186/1743-422x-2-51,PMC1183252,15963240,cc-by,A series of frameshift mutations within the 3a gene has been observed in culture-derived severe acute respiratory syndrome coronavirus (SARS-CoV). We report here that viral RNA from clinical samples obtained from SARS-CoV infected patients also contains a heterogeneous population of wild-type and mutant 3a transcripts.,2005-06-20,"Tan, Timothy HP; Barkham, Timothy; Fielding, Burtram C; Chou, Chih-Fong; Shen, Shuo; Lim, Seng Gee; Hong, Wanjin; Tan, Yee-Joo",Virol J,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1183252/
3ylcev0n,0e68ed59a0acf6df0c5ce5a4716b907367fed3f0,PMC,Conservation of pregnancy-specific glycoprotein (PSG) N domains following independent expansions of the gene families in rodents and primates,10.1186/1471-2148-5-39,PMC1185527,15987510,cc-by,"BACKGROUND: Rodent and primate pregnancy-specific glycoprotein (PSG) gene families have expanded independently from a common ancestor and are expressed virtually exclusively in placental trophoblasts. However, within each species, it is unknown whether multiple paralogs have been selected for diversification of function, or for increased dosage of monofunctional PSG. We analysed the evolution of the mouse PSG sequences, and compared them to rat, human and baboon PSGs to attempt to understand the evolution of this complex gene family. RESULTS: Phylogenetic tree analyses indicate that the primate N domains and the rodent N1 domains exhibit a higher degree of conservation than that observed in a comparison of the mouse N1 and N2 domains, or mouse N1 and N3 domains. Compared to human and baboon PSG N domain exons, mouse and rat PSG N domain exons have undergone less sequence homogenisation. The high non-synonymous substitution rates observed in the CFG face of the mouse N1 domain, within a context of overall conservation, suggests divergence of function of mouse PSGs. The rat PSG family appears to have undergone less expansion than the mouse, exhibits lower divergence rates and increased sequence homogenisation in the CFG face of the N1 domain. In contrast to most primate PSG N domains, rodent PSG N1 domains do not contain an RGD tri-peptide motif, but do contain RGD-like sequences, which are not conserved in rodent N2 and N3 domains. CONCLUSION: Relative conservation of primate N domains and rodent N1 domains suggests that, despite independent gene family expansions and structural diversification, mouse and human PSGs retain conserved functions. Human PSG gene family expansion and homogenisation suggests that evolution occurred in a concerted manner that maintains similar functions of PSGs, whilst increasing gene dosage of the family as a whole. In the mouse, gene family expansion, coupled with local diversification of the CFG face, suggests selection both for increased gene dosage and diversification of function. Partial conservation of RGD and RGD-like tri-peptides in primate and rodent N and N1 domains, respectively, supports a role for these motifs in PSG function.",2005-06-29,"McLellan, Andrew S; Zimmermann, Wolfgang; Moore, Tom",BMC Evol Biol,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1185527/
eqiokrub,10e691d6bf9cfc219bb72a2761d37ae5f1677f77,PMC,Croup Is Associated with the Novel Coronavirus NL63,10.1371/journal.pmed.0020240,PMC1188248,16104827,cc-by,"BACKGROUND: The clinical relevance of infections with the novel human coronavirus NL63 (HCoV-NL63) has not been investigated systematically. We therefore determined its association with disease in young children with lower respiratory tract infection (LRTI). METHODS AND FINDINGS: Nine hundred forty-nine samples of nasopharyngeal secretions from children under 3 y of age with LRTIs were analysed by a quantitative HCoV-NL63-specific real-time PCR. The samples had been collected from hospitalised patients and outpatients from December 1999 to October 2001 in four different regions in Germany as part of the prospective population-based PRI.DE study and analysed for RNA from respiratory viruses. Forty-nine samples (5.2%), mainly derived from the winter season, were positive for HCoV-NL63 RNA. The viral RNA was more prevalent in samples from outpatients (7.9%) than from hospitalised patients (3.2%, p = 0.003), and co-infection with either respiratory syncytial virus or parainfluenza virus 3 was observed frequently. Samples in which only HCoV-NL63 RNA could be detected had a significantly higher viral load than samples containing additional respiratory viruses (median 2.1 Ã 10(6) versus 2.7 Ã 10(2) copies/ml, p = 0.0006). A strong association with croup was apparent: 43% of the HCoV-NL63-positive patients with high HCoV-NL63 load and absence of co-infection suffered from croup, compared to 6% in the HCoV-NL63-negative group, p < 0.0001. A significantly higher fraction (17.4%) of samples from croup patients than from non-croup patients (4.2%) contained HCoV-NL63 RNA. CONCLUSION: HCoV-NL63 infections occur frequently in young children with LRTI and show a strong association with croup, suggesting a causal relationship.",2005-08-23,"van der Hoek, Lia; Sure, Klaus; Ihorst, Gabriele; Stang, Alexander; Pyrc, Krzysztof; Jebbink, Maarten F; Petersen, Gudula; Forster, Johannes; Berkhout, Ben; Ãberla, Klaus",PLoS Med,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1188248/
9k55f9o6,30e4b834f1684fcc9ba26d41316a44b90aa287a6,PMC,G0/G1 arrest and apoptosis induced by SARS-CoV 3b protein in transfected cells,10.1186/1743-422x-2-66,PMC1190220,16107218,cc-by,"Severe Acute Respiratory Syndrome coronavirus (SARS-CoV), cause of the life-threatening atypical pneumonia, infects many organs, such as lung, liver and immune organ, and induces parenchyma cells apoptosis and necrosis. The genome of SARS-CoV, not closely related to any of the previously characterized coronavirus, encodes replicase and four major structural proteins and a number of non-structural proteins. Published studies suggest that some non-structural proteins may play important roles in the replication, virulence and pathogenesis of viruses. Among the potential SARS-CoV non-structural proteins, 3b protein (ORF4) is predicted encoding 154 amino acids, lacking significant similarities to any known proteins. Till now, there is no report about the function of 3b protein. In this study, 3b gene was linked with the EGFP tag at the C- terminus. Through cell cycle analysis, it was found that over-expression of 3b-EGFP protein in Vero, 293 and COS-7 cells could induce cell cycle arrest at G0/G1 phase, and that especially in COS-7 cells, expression of 3b-EGFP was able to induce the increase of sub-G1 phase from 24 h after transfection, which was most obvious at 48 h. The apoptosis induction of 3b fusion protein in COS-7 cells was further confirmed by double cell labeling with 7-AAD and Annexin V, the function of 3b protein inducing cell G0/G1 arrest and apoptosis may provide a new insight for further study on the mechanism of SARS pathogenesis.",2005-08-17,"Yuan, Xiaoling; Shan, Yajun; Zhao, Zhenhu; Chen, Jiapei; Cong, Yuwen",Virol J,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1190220/
az4a70b0,cc698ffabf545da2fd7ee6a5cb4f25d9102a856a,PMC,eCAM benefits from diversity that derives from CAM,10.1093/ecam/neh120,PMC1193560,16136204,no-cc,,2005-09-10,"Cooper, Edwin L.",Evid Based Complement Alternat Med,,,True,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1193560/
2vlvz5o9,bd92cbae7179f07d59d1ce4d7ca96e37ebb40ec9; 752693d2137be042f6d7e42e1aa034f5bfb95d9f,PMC,Design of Wide-Spectrum Inhibitors Targeting Coronavirus Main Proteases,10.1371/journal.pbio.0030324,PMC1197287,16128623,cc-by,"The genus Coronavirus contains about 25 species of coronaviruses (CoVs), which are important pathogens causing highly prevalent diseases and often severe or fatal in humans and animals. No licensed specific drugs are available to prevent their infection. Different host receptors for cellular entry, poorly conserved structural proteins (antigens), and the high mutation and recombination rates of CoVs pose a significant problem in the development of wide-spectrum anti-CoV drugs and vaccines. CoV main proteases (M(pro)s), which are key enzymes in viral gene expression and replication, were revealed to share a highly conservative substrate-recognition pocket by comparison of four crystal structures and a homology model representing all three genetic clusters of the genus Coronavirus. This conclusion was further supported by enzyme activity assays. Mechanism-based irreversible inhibitors were designed, based on this conserved structural region, and a uniform inhibition mechanism was elucidated from the structures of M(pro)-inhibitor complexes from severe acute respiratory syndrome-CoV and porcine transmissible gastroenteritis virus. A structure-assisted optimization program has yielded compounds with fast in vitro inactivation of multiple CoV M(pro)s, potent antiviral activity, and extremely low cellular toxicity in cell-based assays. Further modification could rapidly lead to the discovery of a single agent with clinical potential against existing and possible future emerging CoV-related diseases.",2005-09-06,"Yang, Haitao; Xie, Weiqing; Xue, Xiaoyu; Yang, Kailin; Ma, Jing; Liang, Wenxue; Zhao, Qi; Zhou, Zhe; Pei, Duanqing; Ziebuhr, John; Hilgenfeld, Rolf; Yuen, Kwok Yung; Wong, Luet; Gao, Guangxia; Chen, Saijuan; Chen, Zhu; Ma, Dawei; Bartlam, Mark; Rao, Zihe",PLoS Biol,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1197287/
jlhykfbf,0450e1d435d63e69e1867c2eba65c0c08af70038,PMC,Phosphatidylserine treatment relieves the block to retrovirus infection of cells expressing glycosylated virus receptors,10.1186/1742-4690-2-49,PMC1201173,16091143,cc-by,"BACKGROUND: A major determinant of retrovirus host range is the presence or absence of appropriate cell-surface receptors required for virus entry. Often orthologs of functional receptors are present in a wide range of species, but amino acid differences can render these receptors non-functional. In some cases amino acid differences result in additional N-linked glycosylation that blocks virus infection. The latter block to retrovirus infection can be overcome by treatment of cells with compounds such as tunicamycin, which prevent the addition of N-linked oligosaccharides. RESULTS: We have discovered that treatment of cells with liposomes composed of phosphatidylserine (PS) can also overcome the block to infection mediated by N-linked glycosylation. Importantly, this effect occurs without apparent change in the glycosylation state of the receptors for these viruses. This effect occurs with delayed kinetics compared to previous results showing enhancement of virus infection by PS treatment of cells expressing functional virus receptors. CONCLUSION: We have demonstrated that PS treatment can relieve the block to retrovirus infection of cells expressing retroviral receptors that have been rendered non-functional by glycosylation. These findings have important implications for the current model describing inhibition of virus entry by receptor glycosylation.",2005-08-09,"Coil, David A; Miller, A Dusty",Retrovirology,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1201173/
cl9gpt9w,95aec306660c1b7519e9f019d92cc3a8206481e4,PMC,The influence of locked nucleic acid residues on the thermodynamic properties of 2â²-O-methyl RNA/RNA heteroduplexes,10.1093/nar/gki789,PMC1201327,16155181,no-cc,"The influence of locked nucleic acid (LNA) residues on the thermodynamic properties of 2â²-O-methyl RNA/RNA heteroduplexes is reported. Optical melting studies indicate that LNA incorporated into an otherwise 2â²-O-methyl RNA oligonucleotide usually, but not always, enhances the stabilities of complementary duplexes formed with RNA. Several trends are apparent, including: (i) a 3â² terminal U LNA and 5â² terminal LNAs are less stabilizing than interior and other 3â² terminal LNAs; (ii) most of the stability enhancement is achieved when LNA nucleotides are separated by at least one 2â²-O-methyl nucleotide; and (iii) the effects of LNA substitutions are approximately additive when the LNA nucleotides are separated by at least one 2â²-O-methyl nucleotide. An equation is proposed to approximate the stabilities of complementary duplexes formed with RNA when at least one 2â²-O-methyl nucleotide separates LNA nucleotides. The sequence dependence of 2â²-O-methyl RNA/RNA duplexes appears to be similar to that of RNA/RNA duplexes, and preliminary nearest-neighbor free energy increments at 37Â°C are presented for 2â²-O-methyl RNA/RNA duplexes. Internal mismatches with LNA nucleotides significantly destabilize duplexes with RNA.",2005-09-09,"Kierzek, Elzbieta; Ciesielska, Anna; Pasternak, Karol; Mathews, David H.; Turner, Douglas H.; Kierzek, Ryszard",Nucleic Acids Res,,,True,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1201327/
ndnze5o4,4e1a080ea558bba7654e05d59ed0b6c6e686b66e,PMC,A new paradigm in respiratory hygiene: increasing the cohesivity of airway secretions to improve cough interaction and reduce aerosol dispersion,10.1186/1471-2466-5-11,PMC1208914,16138926,cc-by,"BACKGROUND: Infectious respiratory diseases are transmitted to non-infected subjects when an infected person expels pathogenic microorganisms to the surrounding environment when coughing or sneezing. When the airway mucus layer interacts with high-speed airflow, droplets are expelled as aerosol; their concentration and size distribution may each play an important role in disease transmission. Our goal is to reduce the aerosolizability of respiratory secretions while interfering only minimally with normal mucus clearance using agents capable of increasing crosslinking in the mucin glycoprotein network. METHODS: We exposed mucus simulants (MS) to airflow in a simulated cough machine (SCM). The MS ranged from non-viscous, non-elastic substances (water) to MS of varying degrees of viscosity and elasticity. Mucociliary clearance of the MS was assessed on the frog palate, elasticity in the Filancemeter and the aerosol pattern in a ""bulls-eye"" target. The sample loaded was weighed before and after each cough maneuver. We tested two mucomodulators: sodium tetraborate (XL""B"") and calcium chloride (XL ""C""). RESULTS: Mucociliary transport was close to normal speed in viscoelastic samples compared to non-elastic, non-viscous or viscous-only samples. Spinnability ranged from 2.5 Â± 0.6 to 50.9 Â± 6.9 cm, and the amount of MS expelled from the SCM increased from 47 % to 96 % adding 1.5 Î¼L to 150 Î¼L of XL ""B"". Concurrently, particles were inversely reduced to almost disappear from the aerosolization pattern. CONCLUSION: The aerosolizability of MS was modified by increasing its cohesivity, thereby reducing the number of particles expelled from the SCM while interfering minimally with its clearance on the frog palate. An unexpected finding is that MS crosslinking increased ""expectoration"".",2005-09-02,"Zayas, Gustavo; Dimitry, John; Zayas, Ana; O'Brien, Darryl; King, Malcolm",BMC Pulm Med,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1208914/
176djnf5,60666795212b915f165db9762a95445be1fb2bad,PMC,The health impacts of globalisation: a conceptual framework,10.1186/1744-8603-1-14,PMC1208931,16078989,cc-by,"This paper describes a conceptual framework for the health implications of globalisation. The framework is developed by first identifying the main determinants of population health and the main features of the globalisation process. The resulting conceptual model explicitly visualises that globalisation affects the institutional, economic, social-cultural and ecological determinants of population health, and that the globalisation process mainly operates at the contextual level, while influencing health through its more distal and proximal determinants. The developed framework provides valuable insights in how to organise the complexity involved in studying the health effects resulting from globalisation. It could, therefore, give a meaningful contribution to further empirical research by serving as a 'think-model' and provides a basis for the development of future scenarios on health.",2005-08-03,"Huynen, Maud MTE; Martens, Pim; Hilderink, Henk BM",Global Health,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1208931/
ltp7iv1z,d1d7471ec350b7a5839863b90218a6c0b9596e85,PMC,The potential impact of the next influenza pandemic on a national primary care medical workforce,10.1186/1478-4491-3-7,PMC1215505,16092972,cc-by,"BACKGROUND: Another influenza pandemic is all but inevitable. We estimated its potential impact on the primary care medical workforce in New Zealand, so that planning could mitigate the disruption from the pandemic and similar challenges. METHODS: The model in the ""FluAid"" software (Centers for Disease Control and Prevention, CDC, Atlanta) was applied to the New Zealand primary care medical workforce (i.e., general practitioners). RESULTS: At its peak (week 4) the pandemic would lead to 1.2% to 2.7% loss of medical work time, using conservative baseline assumptions. Most workdays (88%) would be lost due to illness, followed by hospitalisation (8%), and then premature death (4%). Inputs for a ""more severe"" scenario included greater health effects and time spent caring for sick relatives. For this scenario, 9% of medical workdays would be lost in the peak week, and 3% over a more compressed six-week period of the first pandemic wave. As with the base case, most (64%) of lost workdays would be due to illness, followed by caring for others (31%), hospitalisation (4%), and then premature death (1%). CONCLUSION: Preparedness planning for future influenza pandemics must consider the impact on this medical workforce and incorporate strategies to minimise this impact, including infection control measures, well-designed protocols, and improved health sector surge capacity.",2005-08-11,"Wilson, Nick; Baker, Michael; Crampton, Peter; Mansoor, Osman",Hum Resour Health,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1215505/
qzm9wgde,33f0a6576216e3c8ff02dcb1affaa66c9f08e30b,PMC,Macrophages and cytokines in the early defence against herpes simplex virus,10.1186/1743-422x-2-59,PMC1215526,16076403,cc-by,"Herpes simplex virus (HSV) type 1 and 2 are old viruses, with a history of evolution shared with humans. Thus, it is generally well-adapted viruses, infecting many of us without doing much harm, and with the capacity to hide in our neurons for life. In rare situations, however, the primary infection becomes generalized or involves the brain. Normally, the primary HSV infection is asymptomatic, and a crucial element in the early restriction of virus replication and thus avoidance of symptoms from the infection is the concerted action of different arms of the innate immune response. An early and light struggle inhibiting some HSV replication will spare the host from the real war against huge amounts of virus later in infection. As far as such a war will jeopardize the life of the host, it will be in both interests, including the virus, to settle the conflict amicably. Some important weapons of the unspecific defence and the early strikes and beginning battle during the first days of a HSV infection are discussed in this review. Generally, macrophages are orchestrating a multitude of anti-herpetic actions during the first hours of the attack. In a first wave of responses, cytokines, primarily type I interferons (IFN) and tumour necrosis factor are produced and exert a direct antiviral effect and activate the macrophages themselves. In the next wave, interleukin (IL)-12 together with the above and other cytokines induce production of IFN-Î³ in mainly NK cells. Many positive feed-back mechanisms and synergistic interactions intensify these systems and give rise to heavy antiviral weapons such as reactive oxygen species and nitric oxide. This results in the generation of an alliance against the viral enemy. However, these heavy weapons have to be controlled to avoid too much harm to the host. By IL-4 and others, these reactions are hampered, but they are still allowed in foci of HSV replication, thus focusing the activity to only relevant sites. So, no hero does it alone. Rather, an alliance of cytokines, macrophages and other cells seems to play a central role. Implications of this for future treatment modalities are shortly considered.",2005-08-03,"Ellermann-Eriksen, Svend",Virol J,,,True,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1215526/
